# Weather station Nizhny Novgorod (airport), Russia, WMO_ID=27553,selection from 01.01.2021 till 31.12.2021, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=27553&lang=en
#
"Local time in Nizhny Novgorod (airport)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"24.12.2021 06:00";"-15.3";"750.3";"758.1";"";"81";"Wind blowing from the south-southwest";"6";"";"";"100%.";" ";"";"";"-21.5";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"-17.9";"0.3";"12";"";"";"Even layer of loose dry snow covering ground completely.";"29.0";
"24.12.2021 03:00";"-16.1";"750.8";"758.6";"";"83";"Wind blowing from the south-southwest";"6";"7";"7";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"300-600";"Altostratus translucidus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-18.4";"";"";"";"";"";"";
"24.12.2021 00:00";"-17.6";"750.9";"758.8";"";"82";"Wind blowing from the south";"5";"6";"6";"100%.";"Snow not falling as shower(s). ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-20.0";"";"";"";"";"";"";
"23.12.2021 21:00";"-18.6";"751.2";"759.1";"";"80";"Wind blowing from the south";"4";"5";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"4.1";"-21.2";"";"";"";"";"";"";
"23.12.2021 18:00";"-21.5";"751.4";"759.4";"";"78";"Wind blowing from the south-southwest";"4";"5";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-21.5";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altocumulus translucidus at a single level.";"";"5.0";"-24.3";"0.3";"12";"";"";"";"";
"23.12.2021 15:00";"-24.0";"751.0";"759.1";"";"76";"Wind blowing from the south";"4";"4";"4";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-27.1";"";"";"";"";"";"";
"23.12.2021 12:00";"-25.2";"751.1";"759.2";"";"75";"Wind blowing from the south";"3";"4";"5";"90  or more, but not 100%";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-28.3";"";"";"";"";"";"";
"23.12.2021 09:00";"-28.4";"751.2";"759.4";"";"76";"Wind blowing from the south";"2";"3";"4";"70 – 80%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-30.9";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-31.3";"";"";"";"";"";"";
"23.12.2021 06:00";"-28.6";"751.2";"759.4";"";"76";"Wind blowing from the south-southwest";"2";"2";"3";"90  or more, but not 100%";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"-29.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-31.5";"Trace of precipitation";"12";"";"";"Even layer of loose dry snow covering ground completely.";"29.0";
"23.12.2021 03:00";"-26.8";"751.5";"759.7";"";"77";"Wind blowing from the west";"2";"3";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"8.0";"-29.6";"";"";"";"";"";"";
"23.12.2021 00:00";"-27.3";"751.7";"759.9";"";"77";"Wind blowing from the west";"3";"4";"4";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-30.1";"";"";"";"";"";"";
"22.12.2021 21:00";"-28.0";"751.6";"759.8";"";"78";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-30.7";"";"";"";"";"";"";
"22.12.2021 18:00";"-26.5";"751.2";"759.4";"";"79";"Wind blowing from the west";"1";"2";"4";"50%.";" ";"";"";"";"-21.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-29.0";"Trace of precipitation";"12";"";"";"";"";
"22.12.2021 15:00";"-24.5";"750.7";"758.8";"";"74";"Wind blowing from the west";"3";"4";"5";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-27.8";"";"";"";"";"";"";
"22.12.2021 12:00";"-23.2";"750.8";"758.8";"";"74";"Wind blowing from the west";"3";"4";"5";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"300-600";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-26.6";"";"";"";"";"";"";
"22.12.2021 09:00";"-24.0";"750.4";"758.5";"";"79";"Wind blowing from the west-northwest";"2";"3";"5";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-24.1";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-26.6";"";"";"";"";"";"";
"22.12.2021 06:00";"-21.3";"749.7";"757.7";"";"80";"Wind blowing from the north-west";"2";"2";"3";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-21.3";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"10.0";"-23.9";"Trace of precipitation";"12";"";"";"Even layer of loose dry snow covering ground completely.";"29.0";
"22.12.2021 03:00";"-20.7";"749.3";"757.3";"";"78";"Wind blowing from the north-west";"2";"2";"5";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"10.0";"-23.5";"";"";"";"";"";"";
"22.12.2021 00:00";"-20.2";"749.1";"757.0";"";"76";"Wind blowing from the north-west";"3";"4";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-23.3";"";"";"";"";"";"";
"21.12.2021 21:00";"-18.2";"748.3";"756.2";"";"80";"Wind blowing from the north-northwest";"3";"5";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-20.9";"";"";"";"";"";"";
"21.12.2021 18:00";"-18.3";"747.8";"755.7";"";"78";"Wind blowing from the north-northwest";"2";"3";"5";"100%.";"Snow not falling as shower(s). ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-14.9";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-21.2";"0.7";"12";"";"";"";"";
"21.12.2021 15:00";"-19.0";"746.8";"754.7";"";"79";"Wind blowing from the north";"3";"4";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"10.0";"-21.8";"";"";"";"";"";"";
"21.12.2021 12:00";"-17.3";"745.9";"753.7";"";"78";"Wind blowing from the north-northwest";"4";"5";"6";"100%.";"Snow shower(s), slight. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"8.0";"-20.2";"";"";"";"";"";"";
"21.12.2021 09:00";"-16.4";"745.0";"752.8";"";"81";"Wind blowing from the north-west";"4";"5";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-16.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"6.0";"-19.0";"";"";"";"";"";"";
"21.12.2021 06:00";"-15.0";"743.6";"751.3";"";"81";"Wind blowing from the north-west";"4";"5";"7";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-15.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"8.0";"-17.6";"0.9";"12";"";"";"Even layer of loose dry snow covering ground completely.";"29.0";
"21.12.2021 03:00";"-13.5";"742.3";"750.0";"";"84";"Wind blowing from the north-west";"5";"8";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"2.6";"-15.7";"";"";"";"";"";"";
"21.12.2021 00:00";"-11.6";"741.1";"748.7";"";"83";"Wind blowing from the north-west";"5";"7";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"8.0";"-13.9";"";"";"";"";"";"";
"20.12.2021 21:00";"-9.0";"739.4";"746.9";"";"86";"Wind blowing from the north-west";"5";"7";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"8.0";"-10.9";"";"";"";"";"";"";
"20.12.2021 18:00";"-6.8";"737.2";"744.6";"";"91";"Wind blowing from the north-west";"3";"5";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-3.8";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"60%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"6.0";"-8.0";"3.0";"12";"";"";"";"";
"20.12.2021 15:00";"-5.1";"735.4";"742.7";"";"90";"Wind blowing from the north-northwest";"4";"5";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"60%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"9.0";"-6.5";"";"";"";"";"";"";
"20.12.2021 12:00";"-4.2";"733.9";"741.2";"";"88";"Wind blowing from the north";"4";"4";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"60%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"6.0";"-5.9";"";"";"";"";"";"";
"20.12.2021 09:00";"-4.4";"732.6";"739.9";"";"91";"Wind blowing from the north-northeast";"4";"5";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-4.4";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"5.0";"-5.6";"";"";"";"";"";"";
"20.12.2021 06:00";"-3.8";"731.5";"738.8";"";"94";"Wind blowing from the north-east";"3";"5";"7";"100%.";"Continuous fall of snowflakes, moderate at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-3.8";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"2.0";"-4.6";"2.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"27.0";
"20.12.2021 03:00";"-3.2";"731.4";"738.7";"";"90";"Wind blowing from the east";"3";"6";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"3.5";"-4.6";"";"";"";"";"";"";
"20.12.2021 00:00";"-3.1";"731.7";"739.0";"";"92";"Wind blowing from the east";"3";"";"7";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"3.3";"-4.2";"";"";"";"";"";"";
"19.12.2021 21:00";"-3.1";"732.3";"739.6";"";"90";"Wind blowing from the east-southeast";"2";"4";"";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Rain.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"-4.5";"";"";"";"";"";"";
"19.12.2021 18:00";"-3.6";"732.9";"740.2";"";"92";"Wind blowing from the south-east";"3";"6";"";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Rain.";"";"-3.6";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"6.0";"-4.8";"2.0";"12";"";"";"";"";
